,datetime,Temperature
129,2022-07-21 08:15:00,75.28333333333333
130,2022-07-21 08:30:00,75.20416666666667
131,2022-07-21 08:45:00,75.675
132,2022-07-21 09:00:00,75.225
133,2022-07-21 09:15:00,
134,2022-07-21 09:30:00,
135,2022-07-21 09:45:00,
136,2022-07-21 10:00:00,76.39375
137,2022-07-21 10:15:00,75.95833333333333
138,2022-07-21 10:30:00,75.99166666666667
139,2022-07-21 10:45:00,75.8625
140,2022-07-21 11:00:00,76.10833333333333
141,2022-07-21 11:15:00,76.97500000000001
142,2022-07-21 11:30:00,78.55833333333334
143,2022-07-21 11:45:00,79.65833333333335
144,2022-07-21 12:00:00,80.45416666666667
145,2022-07-21 12:15:00,81.33333333333333
146,2022-07-21 12:30:00,82.06666666666666
147,2022-07-21 12:45:00,82.575
148,2022-07-21 13:00:00,83.33749999999999
149,2022-07-21 13:15:00,83.8
150,2022-07-21 13:30:00,84.3125
151,2022-07-21 13:45:00,84.91666666666667
152,2022-07-21 14:00:00,85.325
153,2022-07-21 14:15:00,85.59583333333335
154,2022-07-21 14:30:00,85.92083333333333
155,2022-07-21 14:45:00,86.27499999999999
156,2022-07-21 15:00:00,86.35833333333333
157,2022-07-21 15:15:00,86.425
158,2022-07-21 15:30:00,86.70833333333333
159,2022-07-21 15:45:00,86.8875
160,2022-07-21 16:00:00,86.92083333333333
161,2022-07-21 16:15:00,87.0
162,2022-07-21 16:30:00,86.75
163,2022-07-21 16:45:00,87.1875
164,2022-07-21 17:00:00,87.10833333333333
165,2022-07-21 17:15:00,87.27916666666665
166,2022-07-21 17:30:00,87.05416666666667
167,2022-07-21 17:45:00,87.425
168,2022-07-21 18:00:00,87.9547619047619
169,2022-07-21 18:15:00,88.0
170,2022-07-21 18:30:00,88.15773809523809
171,2022-07-21 18:45:00,88.21309523809525
172,2022-07-21 19:00:00,88.16071428571428
173,2022-07-21 19:15:00,88.22083333333335
174,2022-07-21 19:30:00,88.15416666666665
175,2022-07-21 19:45:00,87.97500000000001
176,2022-07-21 20:00:00,88.14285714285715
177,2022-07-21 20:15:00,88.04285714285714
178,2022-07-21 20:30:00,87.9095238095238
179,2022-07-21 20:45:00,87.8
180,2022-07-21 21:00:00,87.53928571428571
181,2022-07-21 21:15:00,87.34761904761905
182,2022-07-21 21:30:00,87.25238095238096
183,2022-07-21 21:45:00,87.12380952380953
184,2022-07-21 22:00:00,86.83333333333333
185,2022-07-21 22:15:00,86.45238095238095
186,2022-07-21 22:30:00,86.10952380952381
187,2022-07-21 22:45:00,85.6952380952381
188,2022-07-21 23:00:00,85.21428571428571
189,2022-07-21 23:15:00,84.54285714285713
190,2022-07-21 23:30:00,84.07142857142857
191,2022-07-21 23:45:00,83.30952380952381
192,2022-07-22 00:00:00,82.84761904761905
193,2022-07-22 00:15:00,82.22857142857144
194,2022-07-22 00:30:00,81.97619047619047
195,2022-07-22 00:45:00,81.7952380952381
196,2022-07-22 01:00:00,81.60952380952381
197,2022-07-22 01:15:00,81.49999999999999
198,2022-07-22 01:30:00,81.28571428571429
199,2022-07-22 01:45:00,81.32380952380953
200,2022-07-22 02:00:00,81.31428571428572
201,2022-07-22 02:15:00,
202,2022-07-22 02:30:00,
203,2022-07-22 02:45:00,
204,2022-07-22 03:00:00,80.98125
205,2022-07-22 03:15:00,81.02499999999999
206,2022-07-22 03:30:00,81.10000000000001
207,2022-07-22 03:45:00,81.14583333333333
208,2022-07-22 04:00:00,81.17916666666667
209,2022-07-22 04:15:00,81.05833333333334
210,2022-07-22 04:30:00,80.90833333333333
211,2022-07-22 04:45:00,80.7375
212,2022-07-22 05:00:00,80.62916666666666
213,2022-07-22 05:15:00,80.5125
214,2022-07-22 05:30:00,80.275
215,2022-07-22 05:45:00,80.0625
216,2022-07-22 06:00:00,79.92083333333333
217,2022-07-22 06:15:00,79.7625
218,2022-07-22 06:30:00,79.57916666666667
219,2022-07-22 06:45:00,79.40416666666667
220,2022-07-22 07:00:00,78.925
221,2022-07-22 07:15:00,78.57916666666667
222,2022-07-22 07:30:00,78.30416666666667
223,2022-07-22 07:45:00,78.03750000000001
224,2022-07-22 08:00:00,77.80833333333334
225,2022-07-22 08:15:00,77.38333333333333
226,2022-07-22 08:30:00,76.89583333333333
227,2022-07-22 08:45:00,76.8
228,2022-07-22 09:00:00,76.55
229,2022-07-22 09:15:00,
230,2022-07-22 09:30:00,
231,2022-07-22 09:45:00,
232,2022-07-22 10:00:00,76.26875000000001
233,2022-07-22 10:15:00,76.625
234,2022-07-22 10:30:00,76.17916666666667
235,2022-07-22 10:45:00,75.54166666666667
236,2022-07-22 11:00:00,75.5
237,2022-07-22 11:15:00,75.77499999999999
238,2022-07-22 11:30:00,77.56666666666666
239,2022-07-22 11:45:00,79.43333333333334
240,2022-07-22 12:00:00,81.27083333333333
241,2022-07-22 12:15:00,82.40833333333335
242,2022-07-22 12:30:00,82.85833333333333
243,2022-07-22 12:45:00,83.26666666666667
244,2022-07-22 13:00:00,83.78333333333335
245,2022-07-22 13:15:00,84.36666666666667
246,2022-07-22 13:30:00,84.89166666666667
247,2022-07-22 13:45:00,85.26666666666667
248,2022-07-22 14:00:00,85.34583333333335
249,2022-07-22 14:15:00,85.39583333333333
250,2022-07-22 14:30:00,85.32916666666667
251,2022-07-22 14:45:00,85.70416666666667
252,2022-07-22 15:00:00,86.32916666666667
253,2022-07-22 15:15:00,86.32083333333333
254,2022-07-22 15:30:00,86.79583333333333
255,2022-07-22 15:45:00,86.8125
256,2022-07-22 16:00:00,86.80416666666667
257,2022-07-22 16:15:00,86.84702380952382
258,2022-07-22 16:30:00,86.95416666666667
259,2022-07-22 16:45:00,86.84345238095239
260,2022-07-22 17:00:00,86.83333333333333
261,2022-07-22 17:15:00,86.91904761904762
262,2022-07-22 17:30:00,86.87142857142857
263,2022-07-22 17:45:00,87.10000000000001
264,2022-07-22 18:00:00,87.06666666666666
265,2022-07-22 18:15:00,87.30952380952381
266,2022-07-22 18:30:00,87.51964285714286
267,2022-07-22 18:45:00,87.47500000000001
268,2022-07-22 19:00:00,87.40833333333335
269,2022-07-22 19:15:00,87.54166666666667
270,2022-07-22 19:30:00,87.64999999999999
271,2022-07-22 19:45:00,87.46666666666665
272,2022-07-22 20:00:00,87.50833333333333
273,2022-07-22 20:15:00,87.26666666666667
274,2022-07-22 20:30:00,87.16666666666667
275,2022-07-22 20:45:00,86.83333333333333
276,2022-07-22 21:00:00,86.65833333333335
277,2022-07-22 21:15:00,86.25833333333333
278,2022-07-22 21:30:00,86.67083333333333
279,2022-07-22 21:45:00,86.14583333333333
280,2022-07-22 22:00:00,86.20416666666667
281,2022-07-22 22:15:00,85.96249999999999
282,2022-07-22 22:30:00,85.55416666666667
283,2022-07-22 22:45:00,85.3125
284,2022-07-22 23:00:00,85.03750000000001
285,2022-07-22 23:15:00,84.53333333333333
286,2022-07-22 23:30:00,84.10416666666667
287,2022-07-22 23:45:00,83.4875
288,2022-07-23 00:00:00,82.84583333333333
289,2022-07-23 00:15:00,82.47500000000001
290,2022-07-23 00:30:00,82.22500000000001
291,2022-07-23 00:45:00,81.99583333333334
292,2022-07-23 01:00:00,81.875
293,2022-07-23 01:15:00,
294,2022-07-23 01:30:00,
295,2022-07-23 01:45:00,
296,2022-07-23 02:00:00,81.39375000000001
297,2022-07-23 02:15:00,81.41250000000001
298,2022-07-23 02:30:00,81.37916666666666
299,2022-07-23 02:45:00,81.30416666666667
300,2022-07-23 03:00:00,81.25833333333333
301,2022-07-23 03:15:00,81.1375
302,2022-07-23 03:30:00,81.04166666666667
303,2022-07-23 03:45:00,80.86666666666666
304,2022-07-23 04:00:00,80.80833333333334
305,2022-07-23 04:15:00,80.80833333333334
306,2022-07-23 04:30:00,80.57916666666667
307,2022-07-23 04:45:00,80.13333333333333
308,2022-07-23 05:00:00,79.60416666666667
309,2022-07-23 05:15:00,78.99166666666667
310,2022-07-23 05:30:00,79.23333333333333
311,2022-07-23 05:45:00,79.19166666666666
312,2022-07-23 06:00:00,78.70416666666667
313,2022-07-23 06:15:00,78.27499999999999
314,2022-07-23 06:30:00,77.85416666666667
315,2022-07-23 06:45:00,77.375
316,2022-07-23 07:00:00,76.72500000000001
317,2022-07-23 07:15:00,76.32916666666667
318,2022-07-23 07:30:00,76.45833333333333
319,2022-07-23 07:45:00,76.3
320,2022-07-23 08:00:00,75.92916666666667
321,2022-07-23 08:15:00,75.8
322,2022-07-23 08:30:00,75.79583333333333
323,2022-07-23 08:45:00,75.6125
324,2022-07-23 09:00:00,75.12083333333334
325,2022-07-23 09:15:00,74.6125
326,2022-07-23 09:30:00,74.38333333333334
327,2022-07-23 09:45:00,74.35000000000001
328,2022-07-23 10:00:00,74.69821428571429
329,2022-07-23 10:15:00,75.7
330,2022-07-23 10:30:00,76.35416666666667
331,2022-07-23 10:45:00,76.5125
332,2022-07-23 11:00:00,76.96666666666665
333,2022-07-23 11:15:00,78.18333333333334
334,2022-07-23 11:30:00,79.72083333333333
335,2022-07-23 11:45:00,81.29166666666667
336,2022-07-23 12:00:00,82.39999999999999
337,2022-07-23 12:15:00,83.17916666666667
338,2022-07-23 12:30:00,83.70416666666667
339,2022-07-23 12:45:00,84.35000000000001
340,2022-07-23 13:00:00,84.84166666666665
341,2022-07-23 13:15:00,85.08333333333333
342,2022-07-23 13:30:00,85.3875
343,2022-07-23 13:45:00,86.04166666666667
344,2022-07-23 14:00:00,86.27083333333333
345,2022-07-23 14:15:00,86.56666666666666
346,2022-07-23 14:30:00,86.99166666666666
347,2022-07-23 14:45:00,87.14583333333333
348,2022-07-23 15:00:00,87.1375
349,2022-07-23 15:15:00,87.175
350,2022-07-23 15:30:00,86.83749999999999
351,2022-07-23 15:45:00,87.46249999999999
352,2022-07-23 16:00:00,87.19583333333333
353,2022-07-23 16:15:00,87.56666666666666
354,2022-07-23 16:30:00,87.83750000000002
355,2022-07-23 16:45:00,87.95833333333333
356,2022-07-23 17:00:00,88.0125
357,2022-07-23 17:15:00,87.99166666666667
358,2022-07-23 17:30:00,88.32083333333333
359,2022-07-23 17:45:00,88.14166666666665
360,2022-07-23 18:00:00,88.41666666666667
361,2022-07-23 18:15:00,88.47916666666667
362,2022-07-23 18:30:00,88.375
363,2022-07-23 18:45:00,88.15416666666665
364,2022-07-23 19:00:00,88.22500000000001
365,2022-07-23 19:15:00,88.03333333333335
366,2022-07-23 19:30:00,88.08333333333333
367,2022-07-23 19:45:00,88.1375
368,2022-07-23 20:00:00,87.90416666666665
369,2022-07-23 20:15:00,87.73333333333333
370,2022-07-23 20:30:00,87.91250000000001
371,2022-07-23 20:45:00,87.84583333333335
372,2022-07-23 21:00:00,87.66250000000001
373,2022-07-23 21:15:00,87.55
374,2022-07-23 21:30:00,87.27083333333333
375,2022-07-23 21:45:00,87.3
376,2022-07-23 22:00:00,86.91666666666667
377,2022-07-23 22:15:00,86.50833333333333
378,2022-07-23 22:30:00,85.85416666666667
379,2022-07-23 22:45:00,85.25833333333334
380,2022-07-23 23:00:00,85.10416666666667
381,2022-07-23 23:15:00,84.94583333333333
382,2022-07-23 23:30:00,84.10000000000001
383,2022-07-23 23:45:00,83.52916666666667
384,2022-07-24 00:00:00,82.89166666666667
385,2022-07-24 00:15:00,82.11666666666667
386,2022-07-24 00:30:00,81.25416666666666
387,2022-07-24 00:45:00,80.34166666666667
388,2022-07-24 01:00:00,79.9875
389,2022-07-24 01:15:00,79.83749999999999
390,2022-07-24 01:30:00,79.82916666666667
391,2022-07-24 01:45:00,80.21249999999999
392,2022-07-24 02:00:00,80.16250000000001
393,2022-07-24 02:15:00,80.18333333333332
394,2022-07-24 02:30:00,80.0125
395,2022-07-24 02:45:00,79.76666666666667
396,2022-07-24 03:00:00,79.64166666666667
397,2022-07-24 03:15:00,79.75
398,2022-07-24 03:30:00,80.50833333333333
399,2022-07-24 03:45:00,79.91666666666667
400,2022-07-24 04:00:00,79.59166666666667
401,2022-07-24 04:15:00,78.99166666666667
402,2022-07-24 04:30:00,78.63333333333334
403,2022-07-24 04:45:00,78.44583333333334
404,2022-07-24 05:00:00,78.0125
405,2022-07-24 05:15:00,77.69583333333333
406,2022-07-24 05:30:00,77.4125
407,2022-07-24 05:45:00,77.25
408,2022-07-24 06:00:00,77.29166666666667
409,2022-07-24 06:15:00,77.24166666666666
410,2022-07-24 06:30:00,77.53333333333335
411,2022-07-24 06:45:00,78.03750000000001
412,2022-07-24 07:00:00,78.21249999999999
413,2022-07-24 07:15:00,78.47083333333335
414,2022-07-24 07:30:00,78.62083333333334
415,2022-07-24 07:45:00,78.67083333333333
416,2022-07-24 08:00:00,78.53333333333335
417,2022-07-24 08:15:00,78.40833333333333
418,2022-07-24 08:30:00,78.34583333333333
419,2022-07-24 08:45:00,78.1375
420,2022-07-24 09:00:00,77.9375
421,2022-07-24 09:15:00,77.84583333333333
422,2022-07-24 09:30:00,77.9875
423,2022-07-24 09:45:00,77.80416666666667
424,2022-07-24 10:00:00,77.42916666666666
425,2022-07-24 10:15:00,77.55833333333334
426,2022-07-24 10:30:00,77.28333333333333
427,2022-07-24 10:45:00,76.95416666666667
428,2022-07-24 11:00:00,77.28750000000001
429,2022-07-24 11:15:00,78.95
430,2022-07-24 11:30:00,80.54583333333333
431,2022-07-24 11:45:00,81.15833333333335
432,2022-07-24 12:00:00,81.68333333333334
433,2022-07-24 12:15:00,82.4375
434,2022-07-24 12:30:00,82.60000000000001
435,2022-07-24 12:45:00,82.7625
436,2022-07-24 13:00:00,83.375
437,2022-07-24 13:15:00,83.97083333333335
438,2022-07-24 13:30:00,84.7375
439,2022-07-24 13:45:00,85.19583333333334
440,2022-07-24 14:00:00,85.52916666666665
441,2022-07-24 14:15:00,86.00833333333333
442,2022-07-24 14:30:00,85.74583333333334
443,2022-07-24 14:45:00,86.19583333333333
444,2022-07-24 15:00:00,86.45
445,2022-07-24 15:15:00,86.40416666666665
446,2022-07-24 15:30:00,86.69166666666666
447,2022-07-24 15:45:00,86.31666666666666
448,2022-07-24 16:00:00,86.69166666666666
449,2022-07-24 16:15:00,86.60833333333333
450,2022-07-24 16:30:00,86.91250000000001
451,2022-07-24 16:45:00,87.02499999999999
452,2022-07-24 17:00:00,87.14583333333333
453,2022-07-24 17:15:00,87.3125
454,2022-07-24 17:30:00,87.77916666666665
455,2022-07-24 17:45:00,87.99583333333334
456,2022-07-24 18:00:00,87.67916666666667
457,2022-07-24 18:15:00,87.70416666666667
458,2022-07-24 18:30:00,87.66250000000001
459,2022-07-24 18:45:00,87.83749999999999
460,2022-07-24 19:00:00,87.76666666666667
461,2022-07-24 19:15:00,87.5
462,2022-07-24 19:30:00,87.75
463,2022-07-24 19:45:00,87.83333333333333
464,2022-07-24 20:00:00,87.4875
465,2022-07-24 20:15:00,87.29166666666667
466,2022-07-24 20:30:00,87.35416666666667
467,2022-07-24 20:45:00,87.28750000000001
468,2022-07-24 21:00:00,87.27083333333333
469,2022-07-24 21:15:00,87.37083333333334
470,2022-07-24 21:30:00,87.0125
471,2022-07-24 21:45:00,86.825
472,2022-07-24 22:00:00,86.60833333333333
473,2022-07-24 22:15:00,86.48333333333333
474,2022-07-24 22:30:00,85.95416666666667
475,2022-07-24 22:45:00,85.52916666666665
476,2022-07-24 23:00:00,84.90833333333333
477,2022-07-24 23:15:00,84.3702380952381
478,2022-07-24 23:30:00,83.27083333333333
479,2022-07-24 23:45:00,82.39583333333333
480,2022-07-25 00:00:00,81.90416666666665
481,2022-07-25 00:15:00,81.6375
482,2022-07-25 00:30:00,81.52499999999999
483,2022-07-25 00:45:00,81.48333333333333
484,2022-07-25 01:00:00,81.44166666666668
485,2022-07-25 01:15:00,81.33333333333333
486,2022-07-25 01:30:00,81.15833333333333
487,2022-07-25 01:45:00,81.0625
488,2022-07-25 02:00:00,81.08749999999999
489,2022-07-25 02:15:00,81.15416666666665
490,2022-07-25 02:30:00,81.12916666666666
491,2022-07-25 02:45:00,80.97083333333333
492,2022-07-25 03:00:00,80.84166666666667
493,2022-07-25 03:15:00,80.87083333333334
494,2022-07-25 03:30:00,80.66250000000001
495,2022-07-25 03:45:00,80.73333333333333
496,2022-07-25 04:00:00,80.81666666666666
497,2022-07-25 04:15:00,80.97500000000001
